"","group","name1","name2","C.ij.ruzicka","E.ij.ruzicka","ST.ij.ruzicka","NST.ij.ruzicka","MST.ij.ruzicka"
"2686","R","R39","R01",0.0865645,0.2514046426,0.81953827872904,0.40797893267929,0.282186202272782
"2687","R","R40","R01",0.0861954,0.2516282502,0.818962554795631,0.405898949337883,0.280536088215549
"2688","R","R41","R01",0.1091694,0.2466238035,0.845700850981096,0.502499433382554,0.374354191164259
"2689","R","R42","R01",0.0751011,0.2524382708,0.808263183359824,0.367244113124551,0.240460584551843
"2690","R","R43","R01",0.0557207,0.2505845128,0.79363752567699,0.314404335981176,0.176475545048089
"2691","R","R44","R01",0.0575212000000001,0.2457052617,0.800330721815706,0.338585607006117,0.187362627878578
"2692","R","R45","R01",0.1571792,0.2409591656,0.900595754637285,0.700824495981578,0.587464352662436
"2693","R","R46","R01",0.0588454,0.2499201165,0.796978396004227,0.326474278228171,0.187654011853932
"2694","R","R47","R01",0.0736683,0.2449205044,0.815128636534839,0.392047716738345,0.245178087812396
"2695","R","R48","R01",0.1742858,0.2472704763,0.91161024444051,0.740617796164821,0.642538175676697
"2696","R","R49","R01",0.0579367,0.2493963763,0.796765592821629,0.325705459964559,0.185094786886961
"2697","R","R50","R01",0.0575868,0.2498282543,0.796011500793919,0.322981065919939,0.18348507146383
"2698","R","R51","R01",0.08285,0.2484017395,0.819493278634902,0.407816355720546,0.273327466512776
"2699","R","R52","R01",0.0486118,0.2524484743,0.785748158007425,0.285901520005167,0.151304666876433
"2700","R","R53","R01",0.0563529,0.2520849749,0.79257915920051,0.310580655025015,0.177178882312317
"2701","R","R54","R01",0.0928668,0.2469563901,0.830135651412604,0.446265266398287,0.312168644356144
"2702","R","R55","R01",0.0988647,0.2435296138,0.839463714494372,0.479965820938028,0.340793577419009
"2703","R","R56","R01",0.0693144,0.2526370543,0.80302407784111,0.34831620068172,0.2203205396585
"2704","R","R04","R02",0.1197058,0.2366726466,0.867127550539354,0.579910108111062,0.438581300503164
"2705","R","R05","R02",0.2685455,0.2922577853,0.967582009133856,0.942833357123077,0.889077408723715
"2706","R","R06","R02",0.199128,0.3114615157,0.859735993142475,0.553205787931878,0.54965862622775
"2707","R","R07","R02",0.3567611,0.3093048626,0.866980347913492,0.579378292440673,0.807411917525238
"2708","R","R08","R02",0.2528716,0.2738315664,0.971945964843526,0.958599516304635,0.897550032213986
"2709","R","R09","R02",0.3283995,0.3056126618,0.93061244551225,0.809269209430343,0.900073704299365
"2710","R","R10","R02",0.3462282,0.2852352169,0.823835888873292,0.423505397690016,0.753535547229023
"2711","R","R11","R02",0.3296425,0.2807408432,0.85165245136777,0.524001457079402,0.793749516805276
"2712","R","R12","R02",0.2743125,0.304008021,0.959079464645595,0.912115247506807,0.865396527302793
"2713","R","R13","R02",0.2108645,0.2619210867,0.93530060845064,0.826206668944872,0.75298135646686
"2714","R","R15","R02",0.2101771,0.2795578231,0.912156607386289,0.742591703726478,0.685777376431033
"2715","R","R18","R02",0.2576612,0.2869521995,0.960542275979647,0.917400112404531,0.862493739064883
"2716","R","R19","R02",0.1389894,0.2712252935,0.846417810071096,0.50508967303933,0.43374680160903
"2717","R","R20","R02",0.2740744,0.2834907872,0.987028440380116,1.01308969127018,0.954243452677944
"2718","R","R21","R02",0.1083043,0.2520113481,0.838838464624199,0.477706909611417,0.360498895820154
"2719","R","R22","R02",0.1093377,0.2589119617,0.832064002596719,0.453232040066345,0.35137798848449
"2720","R","R23","R02",0.1606711,0.255987668,0.886437166645876,0.649672154640447,0.556373811905174
"2721","R","R24","R02",0.137217,0.2753460202,0.8399029417594,0.481552667239415,0.418560478468828
"2722","R","R25","R02",0.090351,0.2192038712,0.858348801350851,0.548194122356622,0.353792440463299
"2723","R","R26","R02",0.1470341,0.3036086975,0.81643510309146,0.396767737074806,0.395389860632896
"2724","R","R27","R02",0.0561675,0.2033265854,0.844083473073877,0.496656148244385,0.233171960177309
"2725","R","R28","R02",0.2442326,0.3030712344,0.922147165384482,0.778685729007958,0.743120343408223
"2726","R","R29","R02",0.1396491,0.2718756013,0.846310963003584,0.504703654484939,0.434708240601448
"2727","R","R30","R02",0.279988,0.3058600543,0.964067190130165,0.930134970706423,0.8825187880383
"2728","R","R31","R02",0.1604342,0.2290519881,0.918269910351279,0.764677928721279,0.643181051050127
"2729","R","R32","R02",0.1386725,0.2825371461,0.832973350903112,0.456517346128983,0.408832957356441
"2730","R","R33","R02",0.1834955,0.310977275,0.843868864164251,0.495880806225345,0.497933937983897
"2731","R","R34","R02",0.1578471,0.2871902161,0.846413737814119,0.505074960733342,0.465210673707624
"2732","R","R35","R02",0.1679185,0.2909454498,0.852145553290152,0.525782942483524,0.491813854413311
"2733","R","R36","R02",0.2036423,0.3113157772,0.864792570976585,0.571474261846463,0.565690405287256
"2734","R","R37","R02",0.2752496,0.3064159125,0.956997177924979,0.904592333416246,0.859658652436921
"2735","R","R38","R02",0.1971637,0.2894109222,0.885098341716736,0.644835229530899,0.602980919276225
"2736","R","R39","R02",0.1963517,0.2922989558,0.880610391635246,0.628621101778215,0.591549658335271
"2737","R","R40","R02",0.1711136,0.2929788992,0.852977079609462,0.528787092201366,0.498179149447298
"2738","R","R41","R02",0.2119977,0.3091929283,0.876656161663487,0.614335205375305,0.601078074409141
"2739","R","R42","R02",0.1926839,0.2872919895,0.882811590775906,0.636573624294664,0.592093015095729
"2740","R","R43","R02",0.1170896,0.2995679147,0.793321819858504,0.313263749659973,0.310079050526917
"2741","R","R44","R02",0.11748,0.3094842521,0.782436373000045,0.273936657601604,0.297012285686007
"2742","R","R45","R02",0.2403259,0.3117779434,0.905943820646248,0.720146062381519,0.698323177297115
"2743","R","R46","R02",0.1389894,0.3007215084,0.812160142511602,0.381323100721699,0.375369395798103
"2744","R","R47","R02",0.1694805,0.3105022159,0.830200596253309,0.446499900011617,0.453145919572514
"2745","R","R48","R02",0.2221612,0.307858733,0.889826101500722,0.661915745073556,0.642128396275581
"2746","R","R49","R02",0.09063,0.2535678654,0.820823355289926,0.412621674945102,0.293377950603381
"2747","R","R50","R02",0.1506461,0.301534238,0.822349508255628,0.418135381360441,0.410844708970091
"2748","R","R51","R02",0.176311,0.3055191575,0.843134778417582,0.493228691147905,0.486561749953707
"2749","R","R52","R02",0.1081482,0.2847218404,0.802014594353008,0.34466912485799,0.304635691561819
"2750","R","R53","R02",0.1468155,0.2933148456,0.828291130933579,0.439601357454043,0.414591959315335
"2751","R","R54","R02",0.195513,0.3081344328,0.86000838695964,0.554189896059279,0.545680072920563
"2752","R","R55","R02",0.2408825,0.3113949312,0.907112625911009,0.724368738110243,0.701705568131639
"2753","R","R56","R02",0.1791716,0.2707033853,0.88848852537266,0.65708333164971,0.588067675977675
"2754","R","R05","R04",0.2000563,0.2414730943,0.948225363484955,0.872901401616447,0.78558838339678
"2755","R","R06","R04",0.0787057,0.2318642355,0.833757209286978,0.459349280474341,0.283016674156192
"2756","R","R07","R04",0.0970267,0.2356214726,0.846512878509254,0.505433137599666,0.348586018935075
"2757","R","R08","R04",0.172832,0.2436153027,0.914426932980966,0.750793967246324,0.64873689759788
"2758","R","R09","R04",0.1379886,0.2378881487,0.884108784756211,0.641260144539939,0.51283317022262
"2759","R","R10","R04",0.1375837,0.2431107731,0.877637895874649,0.617882028229821,0.496681687261061
"2760","R","R11","R04",0.1441992,0.2441260149,0.883235894497879,0.638106554614541,0.521705601306149
"2761","R","R12","R04",0.1602236,0.2384737208,0.906820290734534,0.723312585565785,0.609266341998274
"2762","R","R13","R04",0.1842763,0.2436544665,0.927207991504967,0.79696955118996,0.701249028837182
"2763","R","R15","R04",0.0628714,0.2434112607,0.80734782750201,0.363937102897546,0.20853221028492
"2764","R","R18","R04",0.1883203,0.2429700745,0.932670763479732,0.816705528880075,0.722890826539761
"2765","R","R19","R04",0.1810227,0.2442249466,0.922827840771655,0.781144882404349,0.684011972148201
"2766","R","R20","R04",0.180573,0.2434532487,0.92326314766294,0.782717565125583,0.684798404840264
"2767","R","R21","R04",0.2077913,0.2430806006,0.955454540451272,0.899019071543766,0.816746135072996
"2768","R","R22","R04",0.0683653,0.2439165781,0.811566402475133,0.379178028555479,0.227467034046314
"2769","R","R23","R04",0.0710383,0.2429357549,0.814957435920125,0.391429200803915,0.238306587862932
"2770","R","R24","R04",0.0884603,0.2437161539,0.829677353712625,0.444609522167336,0.301143385196942
"2771","R","R25","R04",0.066272,0.2273073759,0.827535025296446,0.436869688613617,0.241269782730557
"2772","R","R26","R04",0.1363581,0.2391592279,0.880967878121708,0.629912633871062,0.502289236658418
"2773","R","R27","R04",0.0421072,0.2156461903,0.818832555897695,0.405429287532255,0.159885719055504
"2774","R","R28","R04",0.1305443,0.238879794,0.875398488962692,0.609791468151965,0.478392420929048
"2775","R","R29","R04",0.0847788,0.244147918,0.825868196672018,0.430847747244487,0.286777439044218
"2776","R","R30","R04",0.122593,0.2377599372,0.868741715988133,0.585741787235218,0.447937757901347
"2777","R","R31","R04",0.0571606,0.2342023373,0.812224926853927,0.381557154484275,0.198235699477482
"2778","R","R32","R04",0.0474523,0.2433390639,0.79435490327676,0.316996087635803,0.154903066415387
"2779","R","R33","R04",0.0673844,0.233276444,0.822121735900622,0.417312482264964,0.237478671016701
"2780","R","R34","R04",0.0507872,0.2434130632,0.797067777425673,0.326797196656346,0.166305127972578
"2781","R","R35","R04",0.0583088,0.2415676613,0.805393889950336,0.356877890449023,0.194403302981914
"2782","R","R36","R04",0.0785579,0.2275123066,0.838346428278022,0.475929273935661,0.289473285477305
"2783","R","R37","R04",0.126809,0.2371520502,0.873632400929464,0.603410921026152,0.467145238828993
"2784","R","R38","R04",0.0734205,0.2421548271,0.817895467037637,0.402043760015967,0.247983056364342
"2785","R","R39","R04",0.0663498,0.2418708124,0.81200559652855,0.380764754869501,0.22274869958038
"2786","R","R40","R04",0.0638218,0.2416972549,0.809998294235008,0.373512745547921,0.213885545189152
"2787","R","R41","R04",0.0848363,0.2356172867,0.835241512857208,0.464711792818392,0.300736845541511
"2788","R","R42","R04",0.0602609,0.2426329478,0.805933319364917,0.358826748453849,0.200163529336296
"2789","R","R43","R04",0.044309,0.2404683719,0.79474602994064,0.318409155424098,0.146440887682659
"2790","R","R44","R04",0.0485795,0.2347930094,0.80427843482456,0.352847958835852,0.166408038827069
"2791","R","R45","R04",0.1231968,0.2303941666,0.877740675900818,0.618253353321336,0.469347137111144
"2792","R","R46","R04",0.046028,0.2396486755,0.797037360111198,0.326687304564447,0.153082571955204
"2793","R","R47","R04",0.0575758,0.2341468222,0.812641672189657,0.383062777762426,0.199825451185035
"2794","R","R48","R04",0.1381405,0.2368885755,0.885424392838972,0.646013191507714,0.516331224841917
"2795","R","R49","R04",0.0521271,0.2424065513,0.79925636517301,0.334704156557624,0.171872072968228
"2796","R","R50","R04",0.0467557,0.2395796952,0.797718176547187,0.329146967543941,0.155680437426265
"2797","R","R51","R04",0.0633795,0.2379244201,0.813643925047551,0.386683730665938,0.216742548435663
"2798","R","R52","R04",0.0382999000000001,0.2426385745,0.787523496670116,0.292315487932276,0.124308639845375
"2799","R","R53","R04",0.0456966,0.2415567294,0.794761153109169,0.318463792615265,0.150349288961554
"2800","R","R54","R04",0.0739388,0.2363613406,0.824609280034624,0.426299515909903,0.257955131240375
"2801","R","R55","R04",0.0706684,0.2328735236,0.82546044533512,0.429374617608966,0.250496355417883
"2802","R","R56","R04",0.0560912,0.2445022153,0.800392775975815,0.338809797128851,0.183617932544003
"2803","R","R06","R05",0.1625175,0.2905762455,0.847090840107107,0.507521205205939,0.473772676669493
"2804","R","R07","R05",0.2400252,0.2924181473,0.931059625529689,0.810884787544972,0.764240437514353
"2805","R","R08","R05",0.2851329,0.2749199787,0.964181890970842,0.930549363480476,0.95060116404126
"2806","R","R09","R05",0.3267974,0.2923610375,0.894624735386512,0.679252315545552,0.851088944790136
"2807","R","R10","R05",0.3216385,0.2833126166,0.880841741893461,0.629456927171589,0.83373746926973
"2808","R","R11","R05",0.3211265,0.2802793679,0.872800494197769,0.600405396949212,0.823265444772525
"2809","R","R12","R05",0.2418916,0.2918495428,0.934101847704101,0.821875769639765,0.774205052152309
"2810","R","R13","R05",0.2929283,0.2649414816,0.904458468505774,0.714779761748474,0.870021870228522
"2811","R","R15","R05",0.1041539,0.2790643343,0.804753925590567,0.354565818412114,0.300354612139225
"2812","R","R18","R05",0.3214507,0.2845814392,0.885303529281473,0.645576533985605,0.839679207385575
"2813","R","R19","R05",0.2211255,0.2730973383,0.933273154660988,0.818881856021114,0.75566643836817
"2814","R","R20","R05",0.3096607,0.2819964339,0.910662650765822,0.737194316709825,0.875575340496658
"2815","R","R21","R05",0.2118829,0.2555179197,0.944633837154403,0.859925885914771,0.783317886625713
"2816","R","R22","R05",0.100342,0.2620621833,0.820242599632305,0.410523512921286,0.314065852218307
"2817","R","R23","R05",0.1202207,0.2593673103,0.841839185918559,0.488547956756223,0.390205288791011
"2818","R","R24","R05",0.1301447,0.2761222678,0.832181780348984,0.453657549148883,0.392232212968173
"2819","R","R25","R05",0.0945269,0.2245885963,0.856360507783169,0.541010788021154,0.360432833263889
"2820","R","R26","R05",0.1935883,0.2917581506,0.878263360266226,0.620141714582309,0.582748110092477
"2821","R","R27","R05",0.0550239,0.2089940332,0.837064521314349,0.471297982834233,0.220382150672561
"2822","R","R28","R05",0.2267773,0.2917668701,0.915949738542337,0.756295580113276,0.711926643937142
"2823","R","R29","R05",0.1283997,0.2733421164,0.833705407857248,0.459162131556871,0.391624699724643
"2824","R","R30","R05",0.2092188,0.2920904569,0.895202798321457,0.681340749263868,0.641216619020111
"2825","R","R31","R05",0.1189099,0.2341943431,0.86915703274841,0.587242249336331,0.441306030198516
"2826","R","R32","R05",0.0929485,0.2815639128,0.792056555994891,0.308692586979244,0.261469831352944
"2827","R","R33","R05",0.1215838,0.2914104592,0.806667204908106,0.361478140233404,0.336561921549953
"2828","R","R34","R05",0.097674,0.2845677131,0.792875620230382,0.311651713509346,0.272143780777997
"2829","R","R35","R05",0.1122925,0.2867278679,0.803499049067401,0.350032183257752,0.314677877766904
"2830","R","R36","R05",0.1433169,0.2879116695,0.831215569094336,0.450166807845061,0.413763147569592
"2831","R","R37","R05",0.2364586,0.2920711571,0.927164974813415,0.79681413989535,0.75062575192371
"2832","R","R38","R05",0.1420407,0.2859730131,0.832238763423859,0.453863418385169,0.413366895157071
"2833","R","R39","R05",0.1329229,0.2876043638,0.821605871265658,0.415448759419896,0.379723845711891
"2834","R","R40","R05",0.1265112,0.2881912534,0.81490311793351,0.391232960035135,0.357729008487354
"2835","R","R41","R05",0.1609609,0.2921393878,0.843656287531773,0.495112806445121,0.464831792639818
"2836","R","R42","R05",0.1096505,0.2848214852,0.803255929048087,0.349153835909672,0.309237254999355
"2837","R","R43","R05",0.0772746,0.2907685208,0.768626808365739,0.224045272643225,0.204270149335021
"2838","R","R44","R05",0.0798442,0.2922894152,0.769120386786672,0.225828479547863,0.210099301559219
"2839","R","R45","R05",0.1921141,0.2897743989,0.879116223095365,0.623222949136189,0.582834862694854
"2840","R","R46","R05",0.0753045,0.2909280223,0.766816727993161,0.21750578938902,0.198484662414594
"2841","R","R47","R05",0.0953824,0.2918525759,0.78281411294673,0.275301361673982,0.255837004749665
"2842","R","R48","R05",0.2144146,0.2923752279,0.900761103885077,0.701421872017149,0.660576934551839
"2843","R","R49","R05",0.0698287,0.2577244204,0.797998798285864,0.330160801619291,0.216212412465141
"2844","R","R50","R05",0.0749656,0.2910512212,0.766402610324546,0.216009659382747,0.197401101042162
"2845","R","R51","R05",0.1009222,0.2918501432,0.787640242924472,0.292737270404989,0.272367130791499
"2846","R","R52","R05",0.0625182,0.2828069139,0.76502081011066,0.211017472573667,0.169117944646757
"2847","R","R53","R05",0.0721382,0.2876545944,0.767727915515005,0.220797740194525,0.192531289237786
"2848","R","R54","R05",0.1215838,0.2921218938,0.805857298852184,0.358552100500352,0.335405167266461
"2849","R","R55","R05",0.1253712,0.2910182923,0.810608692167466,0.375717999589776,0.349211672105829
"2850","R","R56","R05",0.0897355,0.2726589823,0.799043594142142,0.333935454452227,0.262975295503926
"2851","R","R07","R06",0.225132,0.3128648162,0.886777081773928,0.65090020468807,0.63810913735441
"2852","R","R08","R06",0.1706312,0.2700971499,0.880070301776483,0.626669857711569,0.555975698862728
"2853","R","R09","R06",0.200986,0.3071900296,0.867081140505673,0.579742437303357,0.567307377562339
"2854","R","R10","R06",0.1849484,0.2822276625,0.88064649833213,0.628751548549095,0.577102043752108
"2855","R","R11","R06",0.184482,0.277578913,0.885843214987284,0.647526317922911,0.588741148313684
"2856","R","R12","R06",0.1552846,0.3046922917,0.823126591867509,0.420942839716435,0.419501533348142
"2857","R","R13","R06",0.1243695,0.2574801598,0.847983070713046,0.510744668205054,0.40959750294922
"2858","R","R15","R06",0.1305943,0.2760799666,0.832660785867864,0.455388106872638,0.393874114833595
"2859","R","R18","R06",0.1648204,0.2845440957,0.856649161809029,0.542053641254064,0.496208705936009
"2860","R","R19","R06",0.0881709000000001,0.2676420957,0.803174525028868,0.348859738349931,0.2645944784719
"2861","R","R20","R06",0.1628214,0.2804838356,0.859453603329086,0.552185566131903,0.498914451272166
"2862","R","R21","R06",0.0745479,0.2476739989,0.812928082501515,0.384097524874542,0.244684874757415
"2863","R","R22","R06",0.0936611000000001,0.2546600591,0.82236340170327,0.418185575799083,0.302455992021209
"2864","R","R23","R06",0.1861573,0.25164535,0.919532300283581,0.769238708423455,0.68023371098882
"2865","R","R24","R06",0.1074885,0.2718619556,0.815830434005612,0.394583180288742,0.322562196729862
"2866","R","R25","R06",0.0694709,0.2144638434,0.844182257814398,0.497013039112988,0.273454491370914
"2867","R","R26","R06",0.0912465,0.3035481333,0.766381495862189,0.215933376762874,0.230374103777067
"2868","R","R27","R06",0.0444903,0.1989209394,0.83837878422375,0.476046169941201,0.187510292964914
"2869","R","R28","R06",0.2289139,0.303926231,0.902718605613562,0.708493961172655,0.679917741662655
"2870","R","R29","R06",0.110349,0.2683481068,0.822403271844802,0.418329619194526,0.338185276307685
"2871","R","R30","R06",0.1725229,0.30710098,0.837363378394399,0.47237769780159,0.470413211948718
"2872","R","R31","R06",0.1488631,0.2245249841,0.911104918491961,0.738792147630913,0.604074878952238
"2873","R","R32","R06",0.1951918,0.2793596686,0.895418723864891,0.682120848035631,0.625639317732535
"2874","R","R33","R06",0.230377,0.3168783503,0.887605554537741,0.653893322478638,0.645307275312905
"2875","R","R34","R06",0.17035,0.2846033478,0.86228729247273,0.562423157226315,0.516124077275276
"2876","R","R35","R06",0.2128454,0.2885626716,0.903808893958061,0.712432969892443,0.666654368326347
"2877","R","R36","R06",0.2821053,0.3218131011,0.944688544016274,0.860123531617426,0.828125530642899
"2878","R","R37","R06",0.2234765,0.3085140395,0.890489419186927,0.664312188329265,0.64503858239141
"2879","R","R38","R06",0.2769367,0.2871784855,0.985835561699785,1.00878004277473,0.950677230310085
"2880","R","R39","R06",0.2471294,0.2908515852,0.941926029253898,0.850143080306129,0.800331255866569
"2881","R","R40","R06",0.2707355,0.2911980907,0.971940783213772,0.958580796041425,0.903642167712098
"2882","R","R41","R06",0.2599845,0.3120651705,0.929622189670351,0.80569159951115,0.774477202255903
"2883","R","R42","R06",0.1816911,0.2848647622,0.873918440579102,0.604444329004703,0.557398540812225
"2884","R","R43","R06",0.1654042,0.299274237,0.83959895676446,0.480454426070652,0.464033239735434
"2885","R","R44","R06",0.1876444,0.3140945247,0.844341413169307,0.497588037767195,0.504421202568345
"2886","R","R45","R06",0.1779226,0.3201861364,0.826946299217081,0.43474273094055,0.459521568520607
"2887","R","R46","R06",0.1350596,0.3007202301,0.808471624056409,0.367997170538718,0.363101125987097
"2888","R","R47","R06",0.1656299,0.3158330102,0.819980233951336,0.4095756345822,0.430015988719271
"2889","R","R48","R06",0.1628081,0.3098307636,0.824385945922315,0.425492651358657,0.43319361822828
"2890","R","R49","R06",0.0756211,0.2496194468,0.811767288500419,0.37990379234932,0.245921285730608
"2891","R","R50","R06",0.1177486,0.3015443665,0.791674157162006,0.307311051218754,0.309137009402582
"2892","R","R51","R06",0.1381658,0.3067440032,0.804396015846203,0.353272757167297,0.362321733715326
"2893","R","R52","R06",0.1150807,0.2816727198,0.811743263142752,0.379816993206852,0.331647250074773
"2894","R","R53","R06",0.1104695,0.2912708957,0.796745141734882,0.325631573997206,0.302179307078917
"2895","R","R54","R06",0.1817048,0.3109822828,0.842016080749343,0.489187044832749,0.491984180487028
"2896","R","R55","R06",0.1429465,0.3178336809,0.795943682745593,0.322736051942614,0.357977679783379
"2897","R","R56","R06",0.1117244,0.2667900695,0.825430677708585,0.429267072718587,0.345667840566251
"2898","R","R08","R07",0.2256016,0.2735726577,0.938053774775361,0.836153346092092,0.77356572931872
"2899","R","R09","R07",0.3720263,0.3060460653,0.822646316402899,0.419207693915285,0.744430177957314
"2900","R","R10","R07",0.3020438,0.28473106,0.942681359458463,0.852871947653113,0.919864211436978
"2901","R","R11","R07",0.278948,0.2805397555,0.997792453942295,1.05197806744634,0.992131075847806
"2902","R","R12","R07",0.2266449,0.3041367895,0.899797790820801,0.697941601335347,0.670535717352936
"2903","R","R13","R07",0.1639193,0.2613281876,0.883493438372636,0.639037012665858,0.554175296980614
"2904","R","R15","R07",0.1806548,0.2790855672,0.879866548067896,0.625933733512072,0.569546167731372
"2905","R","R18","R07",0.2218547,0.2871514033,0.916086747166628,0.756790566754646,0.707773488588165
"2906","R","R19","R07",0.1055617,0.2707927847,0.815268325719057,0.39255238774347,0.317811682148034
"2907","R","R20","R07",0.2167398,0.2832941069,0.915029121995475,0.752969563996558,0.700061258123809
"2908","R","R21","R07",0.0852276,0.2515950114,0.818132454149251,0.402899950310796,0.277141685605181
"2909","R","R22","R07",0.1000581,0.2587467238,0.823667923673739,0.422898570707964,0.318514747794227
"2910","R","R23","R07",0.1465842,0.255516735,0.872357021044138,0.598803211043107,0.500451588989419
"2911","R","R24","R07",0.1232585,0.2749011169,0.827038395125587,0.435075456304894,0.370822473095551
"2912","R","R25","R07",0.0793544,0.2185036096,0.848856922142462,0.513901730662556,0.308281093688906
"2913","R","R26","R07",0.1196201,0.3035350064,0.791095972999838,0.305222179529061,0.311762984184871
"2914","R","R27","R07",0.0508952,0.202636092,0.840122089783973,0.482344408235341,0.211009703957246
"2915","R","R28","R07",0.2208632,0.3034733918,0.89397216021628,0.676894682999237,0.650618991158224
"2916","R","R29","R07",0.1262384,0.2713979908,0.833868196084607,0.45975025510261,0.387866492947548
"2917","R","R30","R07",0.2308062,0.3062355327,0.90193715458965,0.705670724170433,0.679779663235825
"2918","R","R31","R07",0.1548542,0.2280339997,0.91341162708257,0.747125856138637,0.620283058529231
"2919","R","R32","R07",0.1400301,0.2822586012,0.83461223328863,0.462438322941987,0.414055883476228
"2920","R","R33","R07",0.1757973,0.3124156539,0.834241802532314,0.461100025613056,0.46943056342259
"2921","R","R34","R07",0.1398523,0.2869633439,0.828970020032606,0.442054057324065,0.404000602854022
"2922","R","R35","R07",0.157572,0.2906969437,0.841974692555328,0.489037516996425,0.456391575937055
"2923","R","R36","R07",0.1972617,0.3131089106,0.855684959095635,0.5385701564357,0.539089958737302
"2924","R","R37","R07",0.2465975,0.3072589878,0.919483293724138,0.769061656851782,0.737951664644969
"2925","R","R38","R07",0.1949963,0.2892051999,0.882970848581193,0.637148993083009,0.595342160309452
"2926","R","R39","R07",0.1804641,0.292544668,0.863238977084469,0.565861416474932,0.532512337857648
"2927","R","R40","R07",0.1831944,0.2928218291,0.865785164670761,0.575060317990506,0.541650170884618
"2928","R","R41","R07",0.1998874,0.309522332,0.862975621181319,0.564909960647533,0.557303739819713
"2929","R","R42","R07",0.1687858,0.287221272,0.857515100199203,0.545182115374607,0.503919403989
"2930","R","R43","R07",0.1172726,0.2998837541,0.793128485532453,0.312565268748943,0.31016098191647
"2931","R","R44","R07",0.1204047,0.3107683885,0.783578097222666,0.278061494568988,0.303590999644631
"2932","R","R45","R07",0.2195971,0.3130765831,0.880216381692072,0.627197617238847,0.617398346686096
"2933","R","R46","R07",0.1215224,0.3012807701,0.795375123850625,0.320681954550588,0.320816671832535
"2934","R","R47","R07",0.144084,0.3118045858,0.804045507035737,0.352006434118209,0.371547110311092
"2935","R","R48","R07",0.1903665,0.3080794925,0.854609533202369,0.534684842984044,0.528074830240019
"2936","R","R49","R07",0.0822773,0.2531999506,0.813753489371027,0.38707956616003,0.264429119406893
"2937","R","R50","R07",0.1286237,0.301949921,0.801089126477275,0.341325581793635,0.341245485794564
"2938","R","R51","R07",0.1472656,0.3059890188,0.813865350336518,0.387483698993968,0.391695001364923
"2939","R","R52","R07",0.1025238,0.2842713612,0.797490383366155,0.328323993207911,0.28761864797429
"2940","R","R53","R07",0.1246414,0.2928329072,0.807859879139818,0.365787050094069,0.343857482762503
"2941","R","R54","R07",0.1714086,0.3087494508,0.834247795958297,0.461121678744843,0.463149801198925
"2942","R","R55","R07",0.2047336,0.3126163808,0.864343846539977,0.569853104033028,0.566061915524476
"2943","R","R56","R07",0.1578995,0.2696828191,0.867256557738655,0.580376187094228,0.507779388007201
"2944","R","R09","R08",0.3076019,0.2745988013,0.892708404271885,0.67232896814979,0.852093440263963
"2945","R","R10","R08",0.339934,0.273960209,0.80592176422482,0.358785001884851,0.732689257281796
"2946","R","R11","R08",0.309996,0.2728630314,0.880214684705609,0.627191486342824,0.835264440583979
"2947","R","R12","R08",0.2483924,0.2748687341,0.964773727540807,0.932687558776744,0.871843290672786
"2948","R","R13","R08",0.2722841,0.263741009,0.96862434861235,0.946599135520585,0.957385034653315
"2949","R","R15","R08",0.0960865,0.2723324312,0.805019029807609,0.355523590571972,0.284033233452105
"2950","R","R18","R08",0.4113947,0.2743815027,0.666954393675951,-0.14327822489374,0.541018307053501
"2951","R","R19","R08",0.1809409,0.2693935267,0.892007027698001,0.669795025221458,0.599125585440436
"2952","R","R20","R08",0.3265565,0.2735097256,0.837557132073623,0.473077693757525,0.776400491994835
"2953","R","R21","R08",0.1521492,0.257031754,0.876295978018774,0.613033928952045,0.518720858197054
"2954","R","R22","R08",0.0931353,0.2622130465,0.813557913876238,0.386372988323774,0.288967163867789
"2955","R","R23","R08",0.1217683,0.2602137104,0.842358900959735,0.490425590401788,0.394186037323172
"2956","R","R24","R08",0.122827,0.270971243,0.831111715704884,0.449791604891919,0.37672986097969
"2957","R","R25","R08",0.0854694,0.2284421974,0.843665376095671,0.495145641733718,0.315649097742707
"2958","R","R26","R08",0.146263,0.2753667227,0.848778110003432,0.513616997083196,0.450834550689999
"2959","R","R27","R08",0.0524194,0.2129920277,0.83054462311702,0.447742804994357,0.204405072279709
"2960","R","R28","R08",0.2633295,0.2750761441,0.984054412250796,1.002345081559,0.942032095144509
"2961","R","R29","R08",0.1179929,0.2694354825,0.828297773906809,0.439625357279052,0.362733428797035
"2962","R","R30","R08",0.1892181,0.2750033923,0.894194366820473,0.677697474073658,0.615256989033414
"2963","R","R31","R08",0.1115795,0.2372426986,0.858554368567587,0.548936798423292,0.403793531825839
"2964","R","R32","R08",0.0841351,0.2731529582,0.793618187354925,0.314334470225367,0.244445990974904
"2965","R","R33","R08",0.1145705,0.2717048652,0.82253317152862,0.418798922558023,0.346839710283626
"2966","R","R34","R08",0.0932054,0.2749304267,0.799596262814093,0.335932143428084,0.271074723917026
"2967","R","R35","R08",0.1125223,0.2752138662,0.816680952997467,0.397655946995059,0.333903303878905
"2968","R","R36","R08",0.1513065,0.2666522995,0.864090157989899,0.568936574551711,0.490310631991751
"2969","R","R37","R08",0.2453836,0.2746572265,0.961207274981037,0.919802629938853,0.858759496288137
"2970","R","R38","R08",0.1708858,0.2752933083,0.874073428847317,0.605004272750818,0.542573076220744
