site1,site2,comm_sim,site_dis,group
D47,D43,0.455567284,232852.8476,D
D47,D44,0.327547111,227872.8417,D
D47,D45,0.235534444,159848.3166,D
D47,D46,0.476327313,100205.0584,D
D48,D01,0.267808273,787776.8511,D
D48,D02,0.259891313,772915.9839,D
D48,D04,0.192821956,703577.0623,D
D48,D05,0.238408007,670792.1651,D
D48,D06,0.242747674,563590.508,D
D48,D07,0.308194542,513659.9475,D
D48,D08,0.150109469,442908.687,D
D48,D09,0.245973102,302326.7675,D
D48,D10,0.290542654,374109.2064,D
D48,D11,0.316248338,452806.9359,D
D48,D12,0.302369224,660122.554,D
D48,D13,0.341836735,647766.571,D
D48,D15,0.094866682,906934.26,D
D48,D18,0.0701384,1505246.027,D
D48,D19,0.267221831,1711684.547,D
D48,D20,0.379095316,1841408.606,D
D48,D21,0.187035734,1905678.254,D
D48,D22,0.206681523,665836.5823,D
D48,D23,0.240773321,767042.0436,D
D48,D24,0.139143014,913664.6525,D
D48,D25,0.094104308,983702.3036,D
D48,D26,0.230393307,889990.6516,D
D48,D27,0.122859489,932872.9717,D
D48,D28,0.215575886,355576.1004,D
D48,D29,0.171260458,490428.9904,D
D48,D30,0.245679881,815116.6385,D
D48,D31,0.37094378,679561.229,D
D48,D32,0.28727813,649783.8835,D
D48,D33,0.387755102,592748.0063,D
D48,D34,0.406384393,530345.8217,D
D48,D35,0.419188365,530962.9642,D
D48,D36,0.37835249,530090.1563,D
D48,D37,0.382711705,546976.3701,D
D48,D38,0.402631167,485577.415,D
D48,D39,0.432207366,469973.4619,D
D48,D40,0.416314802,432834.0829,D
D48,D41,0.34969505,386781.1579,D
D48,D42,0.323090156,329293.1797,D
D48,D43,0.419716162,277017.4284,D
D48,D44,0.304324028,262515.1413,D
D48,D45,0.364610212,193566.6147,D
D48,D46,0.349186801,143637.7905,D
D48,D47,0.409609821,52045.47531,D
D49,D01,0.20601689,850739.1662,D
D49,D02,0.180389397,831047.1122,D
D49,D04,0.157733208,757222.9141,D
D49,D05,0.204902651,722219.1281,D
D49,D06,0.161994683,621140.0476,D
D49,D07,0.200875753,559520.2977,D
D49,D08,0.139631715,494069.1994,D
D49,D09,0.215966847,346148.5512,D
D49,D10,0.207326609,387047.2613,D
D49,D11,0.234654781,481737.2481,D
D49,D12,0.220619282,675348.4007,D
D49,D13,0.259128939,642529.3932,D
D49,D15,0.087223395,920751.5724,D
D49,D18,0.065642349,1509324.984,D
D49,D19,0.258366565,1719993.413,D
D49,D20,0.335952772,1844772.67,D
D49,D21,0.182422394,1913965.756,D
D49,D22,0.218684025,700848.2636,D
D49,D23,0.253440457,790446.085,D
D49,D24,0.146884041,932417.6035,D
D49,D25,0.10180624,993861.4036,D
D49,D26,0.229806865,889032.1676,D
D49,D27,0.134275549,919893.2062,D
D49,D28,0.259754477,369484.4805,D
D49,D29,0.17845414,489938.7375,D
D49,D30,0.230491047,826059.3732,D
D49,D31,0.323578857,750105.8128,D
D49,D32,0.281511455,721128.77,D
D49,D33,0.328876378,663932.2564,D
D49,D34,0.313413871,601665.7333,D
D49,D35,0.299104699,601950.7661,D
D49,D36,0.296250684,600102.2743,D
D49,D37,0.311459066,612827.3702,D
D49,D38,0.328465869,552073.515,D
D49,D39,0.349773243,536467.1209,D
D49,D40,0.350926578,496948.225,D
D49,D41,0.313140199,448825.1581,D
D49,D42,0.335776839,390709.2364,D
D49,D43,0.372839941,341036.8147,D
D49,D44,0.337516616,332099.8637,D
D49,D45,0.303366174,263178.4784,D
D49,D46,0.347525217,208034.8922,D
D49,D47,0.283173039,108197.0151,D
D49,D48,0.422922042,71344.90757,D
D50,D01,0.103897881,888126.1685,D
D50,D02,0.123191805,873964.6313,D
D50,D04,0.085835484,804026.6566,D
D50,D05,0.096450074,770633.268,D
D50,D06,0.105383533,664595.8302,D
D50,D07,0.11703417,611200.9181,D
D50,D08,0.142778951,542477.4104,D
D50,D09,0.09639143,398392.8726,D
D50,D10,0.150070373,447554.5038,D
D50,D11,0.141977481,539782.0271,D
D50,D12,0.147118618,735877.513,D
D50,D13,0.141215107,702420.4507,D
D50,D15,0.0716436,981439.1503,D
D50,D18,0.054167644,1569937.34,D
D50,D19,0.135135663,1780790.734,D
D50,D20,0.162366096,1905305.852,D
D50,D21,0.076999765,1974758.798,D
D50,D22,0.340018766,656445.6121,D
D50,D23,0.260692783,738993.5045,D
D50,D24,0.215399953,878547.6599,D
D50,D25,0.132692157,936802.9428,D
D50,D26,0.110485574,829399.0071,D
D50,D27,0.17043944,859085.4635,D
D50,D28,0.331085308,316030.527,D
D50,D29,0.326941121,430950.8143,D
D50,D30,0.114492924,769463.1712,D
D50,D31,0.267945109,753887.2984,D
D50,D32,0.252775823,733502.2218,D
D50,D33,0.321995465,672795.0736,D
D50,D34,0.26262804,613097.1778,D
D50,D35,0.25080147,620292.3193,D
D50,D36,0.267827821,623379.3402,D
D50,D37,0.237000547,646035.6226,D
D50,D38,0.272577997,584242.4816,D
D50,D39,0.270994605,568670.4202,D
D50,D40,0.264836969,533004.7732,D
D50,D41,0.212975995,487604.4963,D
D50,D42,0.255805771,430252.2357,D
D50,D43,0.355129408,377494.0675,D
D50,D44,0.493979201,358188.2538,D
D50,D45,0.243314567,289903.8986,D
D50,D46,0.38366956,244430.2623,D
D50,D47,0.29769724,150614.6953,D
D50,D48,0.260204082,101052.1615,D
D50,D49,0.290171241,60820.05339,D
D51,D01,0.126202205,936590.3161,D
D51,D02,0.137891938,929791.1306,D
D51,D04,0.099245445,865260.5991,D
D51,D05,0.124188756,834118.3614,D
D51,D06,0.119888185,722176.1182,D
D51,D07,0.137833294,679600.1678,D
D51,D08,0.14078505,607127.9984,D
D51,D09,0.12674955,468825.5404,D
D51,D10,0.16252248,528486.2561,D
D51,D11,0.164516381,616819.6829,D
D51,D12,0.164086324,816737.4145,D
D51,D13,0.162248808,784402.3966,D
D51,D15,0.081789037,1062656.579,D
D51,D18,0.057002111,1652104.174,D
D51,D19,0.159336148,1862782.739,D
D51,D20,0.194151224,1987480.24,D
D51,D21,0.098834936,2056763.047,D
D51,D22,0.265462507,595271.1079,D
D51,D23,0.282195637,667555.8996,D
D51,D24,0.189244663,803615.0086,D
D51,D25,0.120689655,857872.4445,D
D51,D26,0.143756353,747774.5759,D
D51,D27,0.157303151,777160.7976,D
D51,D28,0.308057706,244491.89,D
D51,D29,0.207658926,350197.24,D
D51,D30,0.165141919,691223.4996,D
D51,D31,0.296172492,758931.7582,D
D51,D32,0.332434123,750213.1245,D
D51,D33,0.362499023,685547.1115,D
D51,D34,0.315270936,630055.3289,D
D51,D35,0.285323325,646170.2412,D
D51,D36,0.269450309,655592.6726,D
D51,D37,0.236863711,690707.5653,D
D51,D38,0.285225584,628253.1984,D
D51,D39,0.292262882,612912.5537,D
D51,D40,0.302369224,582493.3919,D
D51,D41,0.268003753,541020.8922,D
D51,D42,0.344573462,485436.947,D
D51,D43,0.372155759,430101.5029,D
D51,D44,0.363378685,399245.1634,D
D51,D45,0.244604738,334361.669,D
D51,D46,0.421670967,301363.0198,D
D51,D47,0.301724138,218568.7834,D
D51,D48,0.27064274,166523.6699,D
D51,D49,0.33587458,142836.7607,D
D51,D50,0.308898272,82174.4051,D
D52,D01,0.097857534,933890.6795,D
D52,D02,0.106693252,933307.1488,D
D52,D04,0.076608804,873960.0838,D
D52,D05,0.092794589,845119.9727,D
D52,D06,0.093068262,728227.3536,D
D52,D07,0.105129408,696394.5697,D
D52,D08,0.122136211,620552.5552,D
D52,D09,0.093596059,489458.6067,D
D52,D10,0.133689108,564042.5746,D
D52,D11,0.131519274,644673.9813,D
D52,D12,0.133904136,851323.6859,D
D52,D13,0.13437329,827795.8744,D
D52,D15,0.064782235,1097957.72,D
D52,D18,0.051782782,1692373.199,D
D52,D19,0.126319493,1901031.148,D
D52,D20,0.154116819,2028186.826,D
D52,D21,0.070177496,2095053.078,D
D52,D22,0.316893424,540417.9441,D
D52,D23,0.232406756,613843.2629,D
D52,D24,0.19729846,751381.1965,D
D52,D25,0.131147861,808800.2022,D
D52,D26,0.105794042,703921.5714,D
D52,D27,0.174114473,741083.598,D
D52,D28,0.243353663,190432.7283,D
D52,D29,0.233657831,304365.6743,D
D52,D30,0.112264446,641413.3225,D
D52,D31,0.281218234,727971.5258,D
D52,D32,0.272636641,726182.2146,D
D52,D33,0.371334741,659516.78,D
D52,D34,0.337692548,607027.3718,D
D52,D35,0.322151849,628742.9972,D
D52,D36,0.294628196,642388.0318,D
D52,D37,0.228516694,686329.5729,D
D52,D38,0.315661897,623869.9172,D
D52,D39,0.326393776,608845.277,D
D52,D40,0.32244507,582823.4646,D
D52,D41,0.201970443,544992.1126,D
D52,D42,0.256665885,491573.2991,D
D52,D43,0.393678161,434984.805,D
D52,D44,0.3867777,395885.9842,D
D52,D45,0.249648135,335245.6723,D
D52,D46,0.422081476,312937.4794,D
D52,D47,0.383454531,242674.0117,D
D52,D48,0.337888029,192187.2525,D
D52,D49,0.29769724,185751.4167,D
D52,D50,0.419110173,128049.8905,D
D52,D51,0.286965361,54882.58118,D
D53,D01,0.343166002,937501.639,D
D53,D02,0.234908906,942142.5414,D
D53,D04,0.237196028,887231.0074,D
D53,D05,0.315212292,860346.0375,D
D53,D06,0.229806865,739843.5882,D
D53,D07,0.265423411,716754.0577,D
D53,D08,0.147978732,638614.9092,D
D53,D09,0.288822426,513891.2294,D
D53,D10,0.248846665,598878.4609,D
D53,D11,0.249003049,673668.9288,D
D53,D12,0.276526703,884769.7289,D
D53,D13,0.316658847,867571.6767,D
D53,D15,0.089608257,1131614.784,D
D53,D18,0.080127453,1729393.734,D
D53,D19,0.408749707,1936465.823,D
D53,D20,0.281335523,2065442.437,D
D53,D21,0.235123935,2130466.33,D
D53,D22,0.224470248,494021.2451,D
D53,D23,0.242630385,567669.2693,D
D53,D24,0.153022128,706238.6894,D
D53,D25,0.104777543,766134.814,D
D53,D26,0.338826335,665776.8313,D
D53,D27,0.127922433,709628.7292,D
D53,D28,0.220247869,144216.9796,D
D53,D29,0.180506685,265896.6057,D
D53,D30,0.224626632,598269.0001,D
D53,D31,0.234791618,706943.4778,D
D53,D32,0.196262413,711659.3312,D
D53,D33,0.228946751,643423.5888,D
D53,D34,0.202556885,594006.0832,D
D53,D35,0.191903198,620715.8348,D
D53,D36,0.253284072,638054.6701,D
D53,D37,0.329580108,689425.2605,D
D53,D38,0.277015404,627304.5442,D
D53,D39,0.275216983,612641.8974,D
D53,D40,0.275705685,590494.8146,D
D53,D41,0.313843928,555943.302,D
D53,D42,0.260380014,504726.5721,D
D53,D43,0.217081085,447710.0282,D
D53,D44,0.207482993,402339.6021,D
D53,D45,0.314019861,346249.5437,D
D53,D46,0.193506138,332754.4011,D
D53,D47,0.152572523,272864.7642,D
D53,D48,0.284052702,224822.9022,D
D53,D49,0.27535382,227791.445,D
D53,D50,0.169149269,172317.1205,D
D53,D51,0.207678474,101505.3791,D
D53,D52,0.165650168,46689.61417,D
D54,D01,0.108433028,984555.008,D
D54,D02,0.112694503,1003657.303,D
D54,D04,0.084662601,961275.1104,D
D54,D05,0.107729299,939791.5307,D
D54,D06,0.09949957,811763.7636,D
D54,D07,0.109469075,810858.1078,D
D54,D08,0.111873485,728523.5923,D
D54,D09,0.10571585,620787.2337,D
D54,D10,0.134451482,725736.6867,D
D54,D11,0.129877238,787941.8129,D
D54,D12,0.132457581,1007063.479,D
D54,D13,0.133884588,1002545.474,D
D54,D15,0.074556259,1253436.26,D
D54,D18,0.059582454,1857554.326,D
D54,D19,0.135037923,2060895.301,D
D54,D20,0.155191962,2193841.562,D
D54,D21,0.081534913,2254675.859,D
D54,D22,0.192040034,358054.1003,D
D54,D23,0.186722965,424026.7344,D
D54,D24,0.130854641,563599.5579,D
D54,D25,0.091934475,628844.8277,D
D54,D26,0.127101415,541925.0714,D
D54,D27,0.12665181,606282.7168,D
D54,D28,0.188501838,750.8076345,D
D54,D29,0.145476581,154688.8033,D
D54,D30,0.147235906,460284.4553,D
D54,D31,0.204101181,681688.3372,D
D54,D32,0.19168817,708208.8721,D
D54,D33,0.22775432,636832.8164,D
D54,D34,0.198569083,599165.4522,D
D54,D35,0.202439597,640509.0723,D
D54,D36,0.216279615,668352.0959,D
D54,D37,0.194835405,739534.9519,D
D54,D38,0.216064587,679983.9326,D
D54,D39,0.217511142,666736.1856,D
D54,D40,0.211646728,655569.7705,D
D54,D41,0.200230667,630435.4369,D
D54,D42,0.208440848,586253.4281,D
D54,D43,0.261572445,530338.3063,D
D54,D44,0.258972555,472095.6428,D
D54,D45,0.216279615,430203.374,D
D54,D46,0.246872312,436142.3397,D
D54,D47,0.201032137,397454.3718,D
D54,D48,0.221694425,354874.7672,D
D54,D49,0.252951755,368847.8272,D
D54,D50,0.228399406,315430.0248,D
D54,D51,0.248631637,243963.3484,D
D54,D52,0.231898507,189881.4173,D
D54,D53,0.176694816,143645.8779,D
D55,D01,0.187192118,1237406.209,D
D55,D02,0.228008445,1263219.19,D
D55,D04,0.153745406,1225153.769,D
D55,D05,0.183106576,1204929.133,D
D55,D06,0.193936195,1075614.54,D
D55,D07,0.22515443,1077294.419,D
D55,D08,0.170576276,994989.0018,D
D55,D09,0.197865353,884988.3362,D
D55,D10,0.260106341,979127.1099,D
D55,D11,0.263879115,1049897.267,D
D55,D12,0.239131285,1264512.331,D
D55,D13,0.256294472,1244679.908,D
D55,D15,0.104836187,1511360.472,D
D55,D18,0.078485417,2109351.095,D
D55,D19,0.220560638,2316712.09,D
D55,D20,0.27224568,2445285.026,D
D55,D21,0.145965283,2510707.232,D
D55,D22,0.266987255,359237.9847,D
D55,D23,0.368226601,309351.8486,D
D55,D24,0.211451247,392322.271,D
D55,D25,0.128723903,410577.6415,D
D55,D26,0.217198374,286938.2013,D
D55,D27,0.165181015,340187.4758,D
D55,D28,0.371960278,265725.4057,D
D55,D29,0.219290015,115097.7969,D
D55,D30,0.271092345,256479.7273,D
D55,D31,0.369751349,882342.7713,D
D55,D32,0.313570256,929653.1685,D
D55,D33,0.344417077,858226.381,D
D55,D34,0.319669247,831873.7448,D
D55,D35,0.294530456,882297.7801,D
D55,D36,0.336187349,916020.0761,D
D55,D37,0.352724998,996285.778,D
D55,D38,0.344768942,938500.2007,D
D55,D39,0.358843537,925954.5754,D
D55,D40,0.361013371,918483.1446,D
D55,D41,0.344202049,895591.7818,D
D55,D42,0.374540621,852439.1714,D
D55,D43,0.335444523,796698.0136,D
D55,D44,0.35340918,737373.1196,D
D55,D45,0.344905778,696675.0197,D
D55,D46,0.323422472,700453.792,D
D55,D47,0.245308468,652180.732,D
D55,D48,0.311537259,605029.122,D
D55,D49,0.354992572,602150.5238,D
D55,D50,0.278696536,542462.0569,D
D55,D51,0.376006725,460858.2052,D
D55,D52,0.252384862,417294.761,D
D55,D53,0.248827117,380262.7605,D
D55,D54,0.226268668,266472.5578,D
D56,D01,0.16222926,1291500.296,D
D56,D02,0.185295957,1327200.275,D
D56,D04,0.136543123,1298552.573,D
D56,D05,0.163519431,1282361.167,D
D56,D06,0.162561576,1149944.822,D
D56,D07,0.191062632,1166189.925,D
D56,D08,0.160411291,1082189.122,D
D56,D09,0.173097975,983976.4127,D
D56,D10,0.216260067,1091151.241,D
D56,D11,0.230784268,1152659.094,D
D56,D12,0.199507389,1372875.187,D
D56,D13,0.221870357,1364276.565,D
D56,D15,0.087438424,1619160.762,D
D56,D18,0.072914223,2223046.43,D
D56,D19,0.202947846,2426728.951,D
D56,D20,0.258034248,2559313.232,D
D56,D21,0.126045821,2620495.772,D
D56,D22,0.26923528,310539.3793,D
D56,D23,0.301587302,205792.8059,D
D56,D24,0.182676519,257741.6133,D
D56,D25,0.121784346,275102.7791,D
D56,D26,0.18556963,181158.5397,D
D56,D27,0.162405192,290347.725,D
D56,D28,0.290386269,365107.1465,D
D56,D29,0.188540934,235591.8347,D
D56,D30,0.211881304,119018.1099,D
D56,D31,0.385683009,896486.7468,D
D56,D32,0.387911486,957731.6486,D
D56,D33,0.457424349,888082.8883,D
D56,D34,0.441101728,871560.0682,D
D56,D35,0.417311752,928961.2163,D
D56,D36,0.3867777,968013.6676,D
D56,D37,0.348248495,1058282.556,D
D56,D38,0.436762061,1003863.356,D
D56,D39,0.466299163,992585.9432,D
D56,D40,0.474607084,992012.9692,D
D56,D41,0.352881382,975304.0615,D
D56,D42,0.415591524,937219.584,D
D56,D43,0.415181015,883428.5647,D
D56,D44,0.338259442,819267.5537,D
D56,D45,0.361169755,786889.5695,D
D56,D46,0.441473141,799857.6611,D
D56,D47,0.375811244,762738.0018,D
D56,D48,0.385331144,718516.1375,D
D56,D49,0.374286496,723453.8545,D
D56,D50,0.259500352,665269.0793,D
D56,D51,0.355754946,585217.1574,D
D56,D52,0.352197201,537742.6959,D
D56,D53,0.246559543,496745.5765,D
D56,D54,0.218390805,365841.5546,D
D56,D55,0.429353351,137941.6568,D
S02,S01,0.366154508,105401.393,S
S04,S01,0.314547658,198168.2765,S
S04,S02,0.252678083,105396.1157,S
S05,S01,0.419012433,240967.8107,S
S05,S02,0.294667292,152233.6167,S
S05,S04,0.396805849,47115.43289,S
S06,S01,0.337457972,247647.4323,S
S06,S02,0.442255063,209931.3589,S
S06,S04,0.33045977,149552.887,S
S06,S05,0.307725389,134753.4554,S
S07,S01,0.363320041,378629.9435,S
S07,S02,0.484811166,313127.0464,S
S07,S04,0.275256079,216140.9748,S
S07,S05,0.316893424,172806.344,S
S07,S06,0.494135585,145933.8911,S
S08,S01,0.110876535,391458.953,S
S08,S02,0.235651732,346520.1779,S
S08,S04,0.092266792,263843.6925,S
S08,S05,0.101747596,228253.3829,S
S08,S06,0.218273516,143834.2964,S
S08,S07,0.215243569,85000.50835,S
S09,S01,0.353546016,539797.4913,S
S09,S02,0.577547111,500512.6884,S
S09,S04,0.250136836,416989.7571,S
S09,S05,0.288470561,379001.1182,S
S09,S06,0.476561889,294434.2071,S
S09,S07,0.513546798,213374.4026,S
S09,S08,0.26032137,154233.5091,S
S10,S01,0.321350379,653729.4893,S
S10,S02,0.566346079,591297.4282,S
S10,S04,0.220326061,492009.2635,S
S10,S05,0.251290171,446454.8126,S
S10,S06,0.41703808,409225.1981,S
S10,S07,0.472007194,278293.928,S
S10,S08,0.271307374,270884.4449,S
S10,S09,0.581280788,175802.4309,S
S11,S01,0.354386582,534667.1953,S
S11,S02,0.547579952,465252.3954,S
S11,S04,0.259168035,363684.8508,S
S11,S05,0.302388772,317403.9015,S
S11,S06,0.426303855,298037.791,S
S11,S07,0.520251779,156110.1833,S
S11,S08,0.22705059,177368.6733,S
S11,S09,0.524415513,171813.3357,S
S11,S10,0.541852373,131660.1316,S
S12,S01,0.347877082,637630.1206,S
S12,S02,0.361971225,543088.525,S
S12,S04,0.363691454,440207.5831,S
S12,S05,0.348619908,396725.6039,S
S12,S06,0.478067089,450609.6379,S
S12,S07,0.37174525,314584.6512,S
S12,S08,0.160899992,378614.9223,S
S12,S09,0.384920635,401041.1828,S
S12,S10,0.32946282,288323.2135,S
S12,S11,0.356185003,230307.345,S
S13,S01,0.424974588,811072.5449,S
S13,S02,0.403589022,721929.9641,S
S13,S04,0.332179998,617093.1999,S
S13,S05,0.387129564,571464.0086,S
S13,S06,0.419188365,600644.4313,S
S13,S07,0.415826101,455369.1981,S
S13,S08,0.157909141,496863.77,S
S13,S09,0.423528032,459607.0548,S
S13,S10,0.364199703,293778.2847,S
S13,S11,0.407381343,320648.6687,S
S13,S12,0.536613496,189750.0772,S
S15,S01,0.100594261,745938.2992,S
S15,S02,0.123993275,641105.7531,S
S15,S04,0.102021268,556189.1652,S
S15,S05,0.130698256,525124.9447,S
S15,S06,0.117718352,622845.7584,S
S15,S07,0.119204003,513487.8534,S
S15,S08,0.060598952,591609.7523,S
S15,S09,0.112655407,641817.2932,S
S15,S10,0.108061615,534263.0435,S
S15,S11,0.126182657,470063.7383,S
S15,S12,0.119790445,246855.5557,S
S15,S13,0.124501525,338169.8176,S
S18,S01,0.092344984,1284377.147,S
S18,S02,0.11533349,1181485.596,S
S18,S04,0.094514817,1121076.675,S
S18,S05,0.111306592,1101735.741,S
S18,S06,0.103643756,1217925.76,S
S18,S07,0.108296192,1123586.489,S
S18,S08,0.058565955,1204216.863,S
S18,S09,0.129818594,1254934.56,S
S18,S10,0.102216749,1131895.599,S
S18,S11,0.116076316,1083221.742,S
S18,S12,0.121803894,854719.9598,S
S18,S13,0.139045273,872186.4315,S
S18,S15,0.127492376,615044.3839,S
S19,S01,0.398662913,1414978.509,S
S19,S02,0.243177731,1316473.658,S
S19,S04,0.377687857,1269511.779,S
S19,S05,0.429548831,1256620.934,S
S19,S06,0.27064274,1380912.21,S
S19,S07,0.266303073,1300967.427,S
S19,S08,0.096958324,1384162.317,S
S19,S09,0.263898663,1449253.5,S
S19,S10,0.204668074,1337587.672,S
S19,S11,0.248924857,1277777.121,S
S19,S12,0.320529361,1053890.426,S
S19,S13,0.373602314,1089616.543,S
S19,S15,0.110485574,808188.4003,S
S19,S18,0.108159356,229093.002,S
S20,S01,0.407068575,1584310.553,S
S20,S02,0.243275471,1484525.939,S
S20,S04,0.389827195,1433510.503,S
S20,S05,0.432911095,1418337.024,S
S20,S06,0.280925014,1539686.733,S
S20,S07,0.262588944,1452630.673,S
S20,S08,0.08827899,1534520.437,S
S20,S09,0.243412307,1590050.204,S
S20,S10,0.206661975,1468167.045,S
S20,S11,0.245230276,1418250.167,S
S20,S12,0.294765032,1190434.301,S
S20,S13,0.337985769,1205707.849,S
S20,S15,0.104894831,948862.252,S
S20,S18,0.089705997,336290.333,S
S20,S19,0.652455235,176354.7284,S
S21,S01,0.473766518,1588272.46,S
S21,S02,0.483384158,1492151.347,S
S21,S04,0.317558058,1450511.923,S
S21,S05,0.37014231,1439893.6,S
S21,S06,0.441551333,1566322.756,S
S21,S07,0.489502698,1490644.245,S
S21,S08,0.185080929,1574293.772,S
S21,S09,0.475721323,1642156.018,S
S21,S10,0.428845101,1531588.016,S
S21,S11,0.477734772,1470845.451,S
S21,S12,0.380678708,1247621.557,S
S21,S13,0.458401752,1282540.555,S
S21,S15,0.114434279,1001638.536,S
S21,S18,0.107553366,414686.5418,S
S21,S19,0.374481977,194021.9539,S
S21,S20,0.366740949,144391.7491,S
S22,S01,0.150109469,1052225.447,S
S22,S02,0.222925952,1104725.114,S
S22,S04,0.123485026,1095699.266,S
S22,S05,0.152357495,1088752.636,S
S22,S06,0.184044882,954070.1077,S
S22,S07,0.196360153,1004296.725,S
S22,S08,0.183927594,919748.2181,S
S22,S09,0.23486981,859562.5075,S
S22,S10,0.214246618,1003098.553,S
S22,S11,0.224392056,1030590.304,S
S22,S12,0.185882399,1260549.868,S
S22,S13,0.223512393,1294753.1,S
S22,S15,0.104425678,1498390.182,S
S22,S18,0.110368285,2113129.471,S
S22,S19,0.157498632,2301527.406,S
S22,S20,0.129564469,2447175.773,S
S22,S21,0.196868403,2492763.55,S
S23,S01,0.170517632,1212153.635,S
S23,S02,0.229650481,1262515.33,S
S23,S04,0.145984831,1249894.87,S
S23,S05,0.180623974,1240941.398,S
S23,S06,0.184435843,1106206.351,S
S23,S07,0.204257565,1148051.438,S
S23,S08,0.128469779,1063093.494,S
S23,S09,0.217941199,990612.4094,S
S23,S10,0.20791305,1123010.739,S
S23,S11,0.229142232,1162425.264,S
S23,S12,0.185178669,1390683.008,S
S23,S13,0.224978497,1410156.464,S
S23,S15,0.110661506,1632305.895,S
S23,S18,0.101943076,2245307.765,S
