source,target,weight,correlation,cor
Zotu3817,Zotu79,0.803890462338322,0.803890462338322,1
Zotu3817,Zotu30,0.813105001402252,0.813105001402252,1
Zotu3817,Zotu29,0.890299404679216,0.890299404679216,1
Zotu3817,Zotu15,0.81238924540576,0.81238924540576,1
Zotu3817,Zotu18,0.854309792540917,0.854309792540917,1
Zotu3817,Zotu17,0.819435866302416,0.819435866302416,1
Zotu3817,Zotu9,0.848033858069777,0.848033858069777,1
Zotu3817,Zotu7,0.887977525462044,0.887977525462044,1
Zotu676,Zotu311,0.820064006813012,0.820064006813012,1
Zotu848,Zotu276,0.848841702249052,0.848841702249052,1
Zotu848,Zotu193,0.827165549532655,0.827165549532655,1
Zotu412,Zotu509,0.861649210464805,0.861649210464805,1
Zotu412,Zotu503,0.840629929001552,0.840629929001552,1
Zotu412,Zotu249,0.812770380863766,0.812770380863766,1
Zotu412,Zotu60,0.838546109022283,0.838546109022283,1
Zotu412,Zotu17,0.822281281463177,0.822281281463177,1
Zotu483,Zotu467,0.838839119284945,0.838839119284945,1
Zotu483,Zotu124,0.851668957884696,0.851668957884696,1
Zotu1113,Zotu515,0.800616802562375,0.800616802562375,1
Zotu1113,Zotu396,0.809148147297588,0.809148147297588,1
Zotu1113,Zotu153,0.807376553786149,0.807376553786149,1
Zotu539,Zotu396,0.875967740176949,0.875967740176949,1
Zotu720,Zotu917,0.845992499804067,0.845992499804067,1
Zotu720,Zotu300,0.823449552476818,0.823449552476818,1
Zotu720,Zotu393,0.807900255918343,0.807900255918343,1
Zotu720,Zotu201,0.828704735955237,0.828704735955237,1
Zotu720,Zotu126,0.814101333629356,0.814101333629356,1
Zotu720,Zotu70,0.801623491803514,0.801623491803514,1
Zotu720,Zotu76,0.863629780784377,0.863629780784377,1
Zotu720,Zotu90,0.828582733286226,0.828582733286226,1
Zotu720,Zotu21,0.881748375187565,0.881748375187565,1
Zotu720,Zotu23,0.805027675886815,0.805027675886815,1
Zotu356,Zotu79,0.860516122575701,0.860516122575701,1
Zotu581,Zotu374,0.816812192469629,0.816812192469629,1
Zotu581,Zotu396,0.824973301451402,0.824973301451402,1
Zotu581,Zotu153,0.804567628371098,0.804567628371098,1
Zotu581,Zotu117,0.814948750956985,0.814948750956985,1
Zotu453,Zotu1189,0.830945329541881,0.830945329541881,1
Zotu453,Zotu828,0.830182693374853,0.830182693374853,1
Zotu453,Zotu302,0.888580173821254,0.888580173821254,1
Zotu453,Zotu357,0.806486106025154,0.806486106025154,1
Zotu453,Zotu346,0.811036506452368,0.811036506452368,1
Zotu453,Zotu158,0.826071516216206,0.826071516216206,1
Zotu453,Zotu241,0.814961551698427,0.814961551698427,1
Zotu453,Zotu266,0.826397936610109,0.826397936610109,1
Zotu453,Zotu229,0.87524752986823,0.87524752986823,1
Zotu453,Zotu230,0.826655621212263,0.826655621212263,1
Zotu453,Zotu198,0.833603267110108,0.833603267110108,1
